"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30101","test_nsf_sign_up_qr_type[ de-2048x2048-whatsapp_qr_create]","tests.tests_nsf_flow","Sun Dec 22 20:10:45 GMT 2024","failed","Sun Dec 22 20:11:15 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","30101","test_nsf_sign_up_qr_type[ de-2048x2048-pdf_qr_create]","tests.tests_nsf_flow","Sun Dec 22 20:09:38 GMT 2024","failed","Sun Dec 22 20:10:08 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","30103","test_nsf_sign_up_qr_type[ de-1024x1024-facebook_qr_create]","tests.tests_nsf_flow","Sun Dec 22 20:08:56 GMT 2024","failed","Sun Dec 22 20:09:26 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","30098","test_nsf_sign_up_qr_type[ de-512x512-apps_qr_create]","tests.tests_nsf_flow","Sun Dec 22 20:12:01 GMT 2024","failed","Sun Dec 22 20:12:31 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","Admin create payment link - chromium","tests.tests_generation_unic_admin_links","Sun Dec 22 20:00:02 GMT 2024","failed","Sun Dec 22 20:00:02 GMT 2024","TestAdminLinkGeneration","test_admin_link_generation","",""
"","60101","test_nsf_sign_up_qr_type[-Default-links_qr_create]","tests.tests_nsf_flow","Sun Dec 22 19:28:13 GMT 2024","broken","Sun Dec 22 19:29:13 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","30104","test_nsf_sign_up_website_qr_type[''-4096x4096-website_qr_create]","tests.tests_nsf_flow","Sun Dec 22 20:29:51 GMT 2024","failed","Sun Dec 22 20:30:21 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","30103","test_nsf_sign_up_qr_type[''-512x512-pdf_qr_create]","tests.tests_nsf_flow","Sun Dec 22 20:00:01 GMT 2024","failed","Sun Dec 22 20:00:31 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","30150","test_nsf_sign_up_qr_type[ bg-2048x2048-business_qr_create]","tests.tests_nsf_flow","Sun Dec 22 20:27:29 GMT 2024","failed","Sun Dec 22 20:27:59 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","30104","test_nsf_sign_up_website_qr_type[''-512x512-website_qr_create]","tests.tests_nsf_flow","Sun Dec 22 20:28:53 GMT 2024","failed","Sun Dec 22 20:29:23 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","30108","test_nsf_sign_up_qr_type[ bg-4096x4096-vcard_qr_create]","tests.tests_nsf_flow","Sun Dec 22 20:28:48 GMT 2024","failed","Sun Dec 22 20:29:18 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","30098","test_nsf_sign_up_qr_type[ bg-Default-facebook_qr_create]","tests.tests_nsf_flow","Sun Dec 22 20:19:04 GMT 2024","failed","Sun Dec 22 20:19:34 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","30104","test_nsf_sign_up_website_qr_type[''-1024x1024-website_qr_create]","tests.tests_nsf_flow","Sun Dec 22 20:29:10 GMT 2024","failed","Sun Dec 22 20:29:40 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","63749","test_nsf_sign_up_qr_type[-4096x4096-coupon_qr_create]","tests.tests_nsf_flow","Sun Dec 22 19:45:11 GMT 2024","passed","Sun Dec 22 19:46:15 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","30264","test_nsf_sign_up_qr_type[ de-1024x1024-vcard_qr_create]","tests.tests_nsf_flow","Sun Dec 22 20:14:33 GMT 2024","failed","Sun Dec 22 20:15:03 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
