"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","45653","test_default_sign_up_qr_type[4096x4096-business_qr_create-da]","tests.tests_default_flow","Thu Dec 19 20:44:55 GMT 2024","failed","Thu Dec 19 20:45:40 GMT 2024","TestDefaultSignUpFlowEps","test_default_sign_up_eps_download_welcome_modal","",""
"","37903","test_nsf_sign_up_website_qr_type[512x512-website_qr_create-cs]","tests.tests_nsf_flow","Thu Dec 19 19:44:00 GMT 2024","passed","Thu Dec 19 19:44:38 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","37363","test_default_sign_up_qr_type[1024x1024-wifi_qr_create-da]","tests.tests_default_flow","Thu Dec 19 20:09:51 GMT 2024","passed","Thu Dec 19 20:10:28 GMT 2024","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"","59839","test_default_sign_up_qr_type[2048x2048-vcard_qr_create-cs]","tests.tests_default_flow","Thu Dec 19 20:36:09 GMT 2024","broken","Thu Dec 19 20:37:09 GMT 2024","TestDefaultSignUpFlowSvg","test_default_sign_up_svg_download_welcome_modal","",""
"","63234","test_nsf_sign_up_qr_type[1024x1024-mp3_qr_create-da]","tests.tests_nsf_flow","Thu Dec 19 19:04:46 GMT 2024","passed","Thu Dec 19 19:05:50 GMT 2024","TestNSFSignUpFlowPng","test_nsf_sign_up_png_download_welcome_modal","",""
"","68267","test_nsf_sign_up_qr_type[Default-menu_digital_qr_create-de]","tests.tests_nsf_flow","Thu Dec 19 19:57:57 GMT 2024","passed","Thu Dec 19 19:59:05 GMT 2024","TestNSFSignUpFlowPdf","test_nsf_sign_up_pdf_download_welcome_modal","",""
"","33917","test_nsf_sign_up_qr_type[Default-instagram_qr_create-cs]","tests.tests_nsf_flow","Thu Dec 19 18:38:36 GMT 2024","passed","Thu Dec 19 18:39:10 GMT 2024","TestNSFSignUpFlowPng","test_nsf_sign_up_png_download_welcome_modal","",""
"","39029","test_default_sign_up_qr_type[2048x2048-wifi_qr_create-cs]","tests.tests_default_flow","Thu Dec 19 20:17:32 GMT 2024","passed","Thu Dec 19 20:18:11 GMT 2024","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"","40748","test_dpf_sign_up_qr_type[A4-vcard_qr_create-da]","tests.tests_dpf_flow.dpf_link_dpf_flow","Fri Dec 20 00:15:17 GMT 2024","broken","Fri Dec 20 00:15:57 GMT 2024","TestDPFSignUpFlowPdf","test_dpf_sign_up_pdf_download_from_welcome_modal","",""
"","57661","test_nsf_sign_up_qr_type[Default-pdf_qr_create-de]","tests.tests_nsf_flow","Thu Dec 19 18:48:10 GMT 2024","passed","Thu Dec 19 18:49:08 GMT 2024","TestNSFSignUpFlowJpeg","test_nsf_sign_up_jpeg_download_welcome_modal","",""
"","37486","test_nsf_sign_up_qr_type[A4-business_qr_create-da]","tests.tests_nsf_flow","Thu Dec 19 20:14:11 GMT 2024","failed","Thu Dec 19 20:14:48 GMT 2024","TestNSFSignUpFlowPdf","test_nsf_sign_up_pdf_download_welcome_modal","",""
"","39092","test_default_sign_up_qr_type[4096x4096-wifi_qr_create-de]","tests.tests_default_flow","Thu Dec 19 20:33:20 GMT 2024","passed","Thu Dec 19 20:33:59 GMT 2024","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"","38975","test_cff_sign_up_qr_type[2048x2048-business_qr_create-da]","tests.tests_dpf_flow.dpf_link_cff_flow","Thu Dec 19 23:05:46 GMT 2024","failed","Thu Dec 19 23:06:25 GMT 2024","TestCFFSignUpFlowJpeg","test_cff_sign_up_jpeg_download_from_welcome_modal","",""
"","54166","test_cff_sign_up_qr_type[1024x1024-facebook_qr_create-cs]","tests.tests_dpf_flow.dpf_link_cff_flow","Thu Dec 19 22:38:02 GMT 2024","passed","Thu Dec 19 22:38:56 GMT 2024","TestCFFSignUpFlowSvg","test_cff_sign_up_svg_download_from_welcome_modal","",""
"","40119","test_nsf_sign_up_qr_type[4096x4096-instagram_qr_create-de]","tests.tests_nsf_flow","Thu Dec 19 19:26:39 GMT 2024","passed","Thu Dec 19 19:27:19 GMT 2024","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"","64363","test_nsf_sign_up_qr_type[2048x2048-coupon_qr_create-cs]","tests.tests_nsf_flow","Thu Dec 19 19:17:02 GMT 2024","passed","Thu Dec 19 19:18:07 GMT 2024","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"","83110","test_dpf_sign_up_qr_type[1024x1024-apps_qr_create-de]","tests.tests_dpf_flow.dpf_link_dpf_flow","Fri Dec 20 01:58:17 GMT 2024","passed","Fri Dec 20 01:59:40 GMT 2024","TestDPFSignUpFlowEps","test_dpf_sign_up_eps_download_from_welcome_modal","",""
