"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_default_sign_up_website_qr_type[Default-website_qr_create-ar]","tests.tests_default_flow","Wed Dec 18 10:45:23 GMT 2024","broken","Wed Dec 18 10:45:23 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_pdf_download_welcome_modal","",""
"","0","test_nsf_sign_up_website_qr_type[Default-website_qr_create-ar]","tests.tests_nsf_flow","Wed Dec 18 10:41:31 GMT 2024","broken","Wed Dec 18 10:41:31 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_svg_download_welcome_modal","",""
"","0","test_nsf_sign_up_website_qr_type[Default-menu_link_qr_create-ar]","tests.tests_nsf_flow","Wed Dec 18 10:42:39 GMT 2024","broken","Wed Dec 18 10:42:39 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_pdf_download_welcome_modal","",""
"","0","test_cff_sign_up_qr_type[Default-wifi_qr_create-ar]","tests.tests_dpf_flow.dpf_link_cff_flow","Wed Dec 18 10:46:31 GMT 2024","broken","Wed Dec 18 10:46:31 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_eps_download_from_welcome_modal","",""
"","0","Comparative mobile preview and web view - chromium","tests.tests_frame_comperatives","Wed Dec 18 10:41:29 GMT 2024","skipped","Wed Dec 18 10:41:29 GMT 2024","TestFrameComparatives","test_frame_comperatives","",""
"","0","test_default_sign_up_website_qr_type[Default-menu_link_qr_create-ar]","tests.tests_default_flow","Wed Dec 18 10:43:39 GMT 2024","broken","Wed Dec 18 10:43:39 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_eps_download_welcome_modal","",""
"","0","test_default_sign_up_website_qr_type[Default-menu_link_qr_create-ar]","tests.tests_default_flow","Wed Dec 18 10:45:23 GMT 2024","broken","Wed Dec 18 10:45:23 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_pdf_download_welcome_modal","",""
"","0","test_nsf_sign_up_website_qr_type[Default-website_qr_create-ar]","tests.tests_nsf_flow","Wed Dec 18 10:41:33 GMT 2024","broken","Wed Dec 18 10:41:33 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_jpeg_download_welcome_modal","",""
"","0","test_nsf_sign_up_website_qr_type[Default-menu_link_qr_create-ar]","tests.tests_nsf_flow","Wed Dec 18 10:41:31 GMT 2024","broken","Wed Dec 18 10:41:31 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_svg_download_welcome_modal","",""
"","0","test_nsf_sign_up_website_qr_type[Default-menu_link_qr_create-ar]","tests.tests_nsf_flow","Wed Dec 18 10:41:33 GMT 2024","broken","Wed Dec 18 10:41:33 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_jpeg_download_welcome_modal","",""
"","0","test_default_sign_up_qr_type[Default-wifi_qr_create-ar]","tests.tests_default_flow","Wed Dec 18 10:45:44 GMT 2024","broken","Wed Dec 18 10:45:44 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_jpeg_download_welcome_modal","",""
"","0","test_cff_sign_up_website_qr_type[Default-website_qr_create-ar]","tests.tests_dpf_flow.dpf_link_cff_flow","Wed Dec 18 10:46:57 GMT 2024","broken","Wed Dec 18 10:46:57 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"","0","test_cff_sign_up_qr_type[Default-wifi_qr_create-ar]","tests.tests_dpf_flow.dpf_link_cff_flow","Wed Dec 18 10:46:12 GMT 2024","broken","Wed Dec 18 10:46:12 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_png_download_from_welcome_modal","",""
"","0","test_default_sign_up_website_qr_type[Default-website_qr_create-ar]","tests.tests_default_flow","Wed Dec 18 10:45:47 GMT 2024","broken","Wed Dec 18 10:45:47 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_jpeg_download_welcome_modal","",""
"","0","Admin full refund options - chromium","tests.tests_generation_unic_admin_links","Wed Dec 18 10:45:51 GMT 2024","broken","Wed Dec 18 10:45:51 GMT 2024","TestAdminLinkGeneration","test_admin_link_generation","",""
"","0","Admin create payment link - chromium","tests.tests_generation_unic_admin_links","Wed Dec 18 10:45:51 GMT 2024","broken","Wed Dec 18 10:45:51 GMT 2024","TestAdminLinkGeneration","test_admin_link_generation","",""
"","0","test_cff_sign_up_website_qr_type[Default-menu_link_qr_create-ar]","tests.tests_dpf_flow.dpf_link_cff_flow","Wed Dec 18 10:46:31 GMT 2024","broken","Wed Dec 18 10:46:31 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_eps_download_from_welcome_modal","",""
"","0","Admin create payment link - chromium","tests.tests_generation_unic_admin_links","Wed Dec 18 10:45:50 GMT 2024","broken","Wed Dec 18 10:45:50 GMT 2024","TestAdminLinkGeneration","test_admin_link_generation","",""
"","0","Admin create payment link - chromium","tests.tests_generation_unic_admin_links","Wed Dec 18 10:45:51 GMT 2024","broken","Wed Dec 18 10:45:51 GMT 2024","TestAdminLinkGeneration","test_admin_link_generation","",""
"","0","test_default_sign_up_website_qr_type[Default-menu_link_qr_create-ar]","tests.tests_default_flow","Wed Dec 18 10:45:47 GMT 2024","broken","Wed Dec 18 10:45:47 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_jpeg_download_welcome_modal","",""
"","0","test_default_sign_up_qr_type[Default-wifi_qr_create-ar]","tests.tests_default_flow","Wed Dec 18 10:45:22 GMT 2024","broken","Wed Dec 18 10:45:22 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_pdf_download_welcome_modal","",""
"","0","test_nsf_sign_up_website_qr_type[Default-website_qr_create-ar]","tests.tests_nsf_flow","Wed Dec 18 10:42:33 GMT 2024","broken","Wed Dec 18 10:42:33 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_website_qr_type[Default-menu_link_qr_create-ar]","tests.tests_nsf_flow","Wed Dec 18 10:42:33 GMT 2024","broken","Wed Dec 18 10:42:33 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_default_sign_up_website_qr_type[Default-menu_link_qr_create-ar]","tests.tests_default_flow","Wed Dec 18 10:43:35 GMT 2024","broken","Wed Dec 18 10:43:35 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_png_download_welcome_modal","",""
"","0","test_nsf_sign_up_website_qr_type[Default-website_qr_create-ar]","tests.tests_nsf_flow","Wed Dec 18 10:43:14 GMT 2024","broken","Wed Dec 18 10:43:14 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_png_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[Default-wifi_qr_create-ar]","tests.tests_nsf_flow","Wed Dec 18 10:41:31 GMT 2024","broken","Wed Dec 18 10:41:31 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_jpeg_download_welcome_modal","",""
