"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","","108","CFF sign up flow - chromium","0","0","","0"
"0","","180","NSF sign up flow - chromium","0","0","","0"
"0","","90","DPF sign up flow - chromium","0","0","","0"
"0","","90","Default sign up flow - chromium","0","0","","0"
"0","","9","Admin link generation - chromium","3","0","","0"
