"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Nov 12 20:19:18 GMT 2024","Tue Nov 12 20:19:18 GMT 2024","0","tests","test_sign_up_flow_cff","TestCFFSignUpFlow","","","Business QR type",""
"broken","Tue Nov 12 20:19:22 GMT 2024","Tue Nov 12 20:19:22 GMT 2024","0","tests","test_sign_up_flow_nsf","TestNSFSignUpFlow","","","MP3 QR type",""
"broken","Tue Nov 12 20:19:21 GMT 2024","Tue Nov 12 20:19:21 GMT 2024","0","tests","test_sign_up_flow_nsf","TestNSFSignUpFlow","","","Website QR type",""
"broken","Tue Nov 12 20:19:20 GMT 2024","Tue Nov 12 20:19:20 GMT 2024","0","tests","test_sign_up_flow_default","TestDefaultSignUpFlow","","","Menu-Link QR type",""
"broken","Tue Nov 12 20:19:17 GMT 2024","Tue Nov 12 20:19:17 GMT 2024","0","tests","test_sign_up_flow_cff","TestCFFSignUpFlow","","","Apps QR type",""
"broken","Tue Nov 12 20:19:20 GMT 2024","Tue Nov 12 20:19:20 GMT 2024","0","tests","test_sign_up_flow_default","TestDefaultSignUpFlow","","","Facebook QR type",""
"broken","Tue Nov 12 20:19:20 GMT 2024","Tue Nov 12 20:19:20 GMT 2024","0","tests","test_sign_up_flow_default","TestDefaultSignUpFlow","","","Business QR type",""
"broken","Tue Nov 12 20:19:19 GMT 2024","Tue Nov 12 20:19:19 GMT 2024","0","tests","test_sign_up_flow_cff","TestCFFSignUpFlow","","","Website QR type",""
"broken","Tue Nov 12 20:19:21 GMT 2024","Tue Nov 12 20:19:21 GMT 2024","0","tests","test_sign_up_flow_dpf","TestDPFSignUpFlow","","","Menu-Menu QR type",""
"broken","Tue Nov 12 20:19:23 GMT 2024","Tue Nov 12 20:19:23 GMT 2024","0","tests","test_sign_up_flow_nsf","TestNSFSignUpFlow","","","WiFi QR type",""
"broken","Tue Nov 12 20:19:19 GMT 2024","Tue Nov 12 20:19:19 GMT 2024","0","tests","test_sign_up_flow_default","TestDefaultSignUpFlow","","","MP3 QR type",""
"broken","Tue Nov 12 20:19:20 GMT 2024","Tue Nov 12 20:19:20 GMT 2024","0","tests","test_sign_up_flow_dpf","TestDPFSignUpFlow","","","VCard QR type",""
"broken","Tue Nov 12 20:19:21 GMT 2024","Tue Nov 12 20:19:21 GMT 2024","0","tests","test_sign_up_flow_dpf","TestDPFSignUpFlow","","","Video QR type",""
"broken","Tue Nov 12 20:19:19 GMT 2024","Tue Nov 12 20:19:19 GMT 2024","0","tests","test_admin_link_generation","TestAdminLinkGeneration","","","test_admin_partial_refund_options[partial_refund_plan_button_cancel_subscription-en-chromium]",""
"broken","Tue Nov 12 20:19:19 GMT 2024","Tue Nov 12 20:19:19 GMT 2024","0","tests","test_sign_up_flow_cff","TestCFFSignUpFlow","","","PDF QR type",""
"broken","Tue Nov 12 20:19:20 GMT 2024","Tue Nov 12 20:19:20 GMT 2024","0","tests","test_sign_up_flow_dpf","TestDPFSignUpFlow","","","Image QR type",""
"broken","Tue Nov 12 20:19:20 GMT 2024","Tue Nov 12 20:19:20 GMT 2024","0","tests","test_sign_up_flow_dpf","TestDPFSignUpFlow","","","Links QR type",""
"broken","Tue Nov 12 20:19:19 GMT 2024","Tue Nov 12 20:19:19 GMT 2024","0","tests","test_sign_up_flow_default","TestDefaultSignUpFlow","","","Links QR type",""
"broken","Tue Nov 12 20:19:20 GMT 2024","Tue Nov 12 20:19:20 GMT 2024","0","tests","test_sign_up_flow_dpf","TestDPFSignUpFlow","","","Website QR type",""
"broken","Tue Nov 12 20:19:21 GMT 2024","Tue Nov 12 20:19:21 GMT 2024","0","tests","test_sign_up_flow_dpf","TestDPFSignUpFlow","","","Coupon QR type",""
"broken","Tue Nov 12 20:19:19 GMT 2024","Tue Nov 12 20:19:19 GMT 2024","0","tests","test_admin_link_generation","TestAdminLinkGeneration","","","test_admin_partial_refund_options[partial_refund_plan_button_keep_subscription-en-chromium]",""
