"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","87300","QR type - webkit","tests.tests_dpf_flow.dpf_link_cff_flow","Thu Dec 05 18:56:50 GMT 2024","broken","Thu Dec 05 18:58:18 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_jpeg_download_from_welcome_modal","",""
"","121978","QR type - webkit","tests.tests_default_flow","Thu Dec 05 18:30:31 GMT 2024","broken","Thu Dec 05 18:32:33 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_eps_download_welcome_modal","",""
"","83457","QR type - webkit","tests.tests_nsf_flow","Thu Dec 05 19:06:36 GMT 2024","broken","Thu Dec 05 19:08:00 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_jpeg_download_welcome_modal","",""
"","83510","QR type - webkit","tests.tests_nsf_flow","Thu Dec 05 19:15:13 GMT 2024","broken","Thu Dec 05 19:16:37 GMT 2024","TestNSFSignUpFlow","test_nsf_sign_up_svg_download_welcome_modal","",""
"","83653","QR type - webkit","tests.tests_default_flow","Thu Dec 05 18:33:12 GMT 2024","broken","Thu Dec 05 18:34:36 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_svg_download_welcome_modal","",""
"","55638","Admin partial refund options - webkit","tests.tests_generation_unic_admin_links","Thu Dec 05 19:12:41 GMT 2024","broken","Thu Dec 05 19:13:37 GMT 2024","TestAdminLinkGeneration","test_admin_link_generation","",""
"","83159","QR type - webkit","tests.tests_dpf_flow.dpf_link_cff_flow","Thu Dec 05 19:07:53 GMT 2024","broken","Thu Dec 05 19:09:16 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_png_download_from_welcome_modal","",""
"","0","Comparative mobile preview and web view - webkit","tests.tests_frame_comperatives","Thu Dec 05 19:03:12 GMT 2024","skipped","Thu Dec 05 19:03:12 GMT 2024","TestFrameComparatives","test_frame_comperatives","",""
"","79372","QR type - webkit","tests.tests_default_flow","Thu Dec 05 18:32:25 GMT 2024","broken","Thu Dec 05 18:33:44 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_svg_download_welcome_modal","",""
"","83702","QR type - webkit","tests.tests_dpf_flow.dpf_link_cff_flow","Thu Dec 05 18:57:50 GMT 2024","broken","Thu Dec 05 18:59:14 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"","87983","QR type - webkit","tests.tests_default_flow","Thu Dec 05 18:35:02 GMT 2024","broken","Thu Dec 05 18:36:29 GMT 2024","TestDefaultSignUpFlow","test_default_sign_up_jpeg_download_welcome_modal","",""
"","111496","QR type - webkit","tests.tests_dpf_flow.dpf_link_dpf_flow","Thu Dec 05 18:49:31 GMT 2024","broken","Thu Dec 05 18:51:22 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_pdf_download_from_welcome_modal","",""
"","77354","QR type - webkit","tests.tests_dpf_flow.dpf_link_cff_flow","Thu Dec 05 19:00:54 GMT 2024","broken","Thu Dec 05 19:02:11 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_svg_download_from_welcome_modal","",""
"","0","Comparative mobile preview and web view - webkit","tests.tests_frame_comperatives","Thu Dec 05 19:03:12 GMT 2024","skipped","Thu Dec 05 19:03:12 GMT 2024","TestFrameComparatives","test_frame_comperatives","",""
"","107172","QR type - webkit","tests.tests_dpf_flow.dpf_link_dpf_flow","Thu Dec 05 18:38:06 GMT 2024","broken","Thu Dec 05 18:39:54 GMT 2024","TestDPFSignUpFlow","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"","56827","QR type - webkit","tests.tests_dpf_flow.dpf_link_cff_flow","Thu Dec 05 18:57:53 GMT 2024","broken","Thu Dec 05 18:58:50 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_jpeg_download_from_welcome_modal","",""
"","91915","QR type - webkit","tests.tests_dpf_flow.dpf_link_cff_flow","Thu Dec 05 18:58:57 GMT 2024","broken","Thu Dec 05 19:00:29 GMT 2024","TestCFFSignUpFlow","test_cff_sign_up_eps_download_from_welcome_modal","",""
