"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_nsf_sign_up_qr_type[-1024x1024-mp3_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:04 GMT 2024","broken","Sun Dec 22 18:00:04 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-1024x1024-video_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:06 GMT 2024","broken","Sun Dec 22 18:00:06 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-4096x4096-coupon_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:10 GMT 2024","broken","Sun Dec 22 18:00:10 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_website_qr_type[-512x512-menu_link_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:13 GMT 2024","broken","Sun Dec 22 18:00:13 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-4096x4096-whatsapp_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:11 GMT 2024","broken","Sun Dec 22 18:00:11 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-1024x1024-apps_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:07 GMT 2024","broken","Sun Dec 22 18:00:07 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-512x512-apps_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:04 GMT 2024","broken","Sun Dec 22 18:00:04 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-512x512-mp3_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:01 GMT 2024","broken","Sun Dec 22 18:00:01 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-1024x1024-pdf_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:04 GMT 2024","broken","Sun Dec 22 18:00:04 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-2048x2048-apps_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:08 GMT 2024","broken","Sun Dec 22 18:00:08 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-4096x4096-pdf_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:11 GMT 2024","broken","Sun Dec 22 18:00:11 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-2048x2048-facebook_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:08 GMT 2024","broken","Sun Dec 22 18:00:08 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-2048x2048-image_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:09 GMT 2024","broken","Sun Dec 22 18:00:09 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-Default-whatsapp_qr_create]","tests.tests_nsf_flow","Sun Dec 22 17:59:59 GMT 2024","broken","Sun Dec 22 17:59:59 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-Default-apps_qr_create]","tests.tests_nsf_flow","Sun Dec 22 17:59:59 GMT 2024","broken","Sun Dec 22 17:59:59 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_website_qr_type[-1024x1024-menu_link_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:13 GMT 2024","broken","Sun Dec 22 18:00:13 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-512x512-coupon_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:02 GMT 2024","broken","Sun Dec 22 18:00:02 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-512x512-menu_pdf_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:05 GMT 2024","broken","Sun Dec 22 18:00:05 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-Default-menu_pdf_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:02 GMT 2024","broken","Sun Dec 22 18:00:02 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-2048x2048-coupon_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:09 GMT 2024","broken","Sun Dec 22 18:00:09 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-Default-business_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:02 GMT 2024","broken","Sun Dec 22 18:00:02 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_website_qr_type[-Default-website_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:12 GMT 2024","broken","Sun Dec 22 18:00:12 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-2048x2048-links_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:07 GMT 2024","broken","Sun Dec 22 18:00:07 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-Default-menu_digital_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:02 GMT 2024","broken","Sun Dec 22 18:00:02 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-2048x2048-instagram_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:07 GMT 2024","broken","Sun Dec 22 18:00:07 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-1024x1024-links_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:03 GMT 2024","broken","Sun Dec 22 18:00:03 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-4096x4096-mp3_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:10 GMT 2024","broken","Sun Dec 22 18:00:10 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-4096x4096-wifi_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:10 GMT 2024","broken","Sun Dec 22 18:00:10 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-512x512-video_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:03 GMT 2024","broken","Sun Dec 22 18:00:03 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-2048x2048-menu_pdf_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:08 GMT 2024","broken","Sun Dec 22 18:00:08 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-Default-mp3_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:00 GMT 2024","broken","Sun Dec 22 18:00:00 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-1024x1024-business_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:08 GMT 2024","broken","Sun Dec 22 18:00:08 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-Default-instagram_qr_create]","tests.tests_nsf_flow","Sun Dec 22 17:59:59 GMT 2024","broken","Sun Dec 22 17:59:59 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-Default-social_media_qr_create]","tests.tests_nsf_flow","Sun Dec 22 17:59:55 GMT 2024","broken","Sun Dec 22 17:59:55 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-512x512-image_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:04 GMT 2024","broken","Sun Dec 22 18:00:04 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-2048x2048-whatsapp_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:10 GMT 2024","broken","Sun Dec 22 18:00:10 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-512x512-whatsapp_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:03 GMT 2024","broken","Sun Dec 22 18:00:03 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_website_qr_type[-1024x1024-website_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:13 GMT 2024","broken","Sun Dec 22 18:00:13 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-2048x2048-social_media_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:09 GMT 2024","broken","Sun Dec 22 18:00:09 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-512x512-business_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:05 GMT 2024","broken","Sun Dec 22 18:00:05 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-512x512-pdf_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:06 GMT 2024","broken","Sun Dec 22 18:00:06 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-2048x2048-vcard_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:09 GMT 2024","broken","Sun Dec 22 18:00:09 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-4096x4096-menu_digital_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:10 GMT 2024","broken","Sun Dec 22 18:00:10 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-1024x1024-menu_digital_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:05 GMT 2024","broken","Sun Dec 22 18:00:05 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-4096x4096-links_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:11 GMT 2024","broken","Sun Dec 22 18:00:11 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-4096x4096-image_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:12 GMT 2024","broken","Sun Dec 22 18:00:12 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-4096x4096-social_media_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:11 GMT 2024","broken","Sun Dec 22 18:00:11 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-512x512-social_media_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:06 GMT 2024","broken","Sun Dec 22 18:00:06 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-1024x1024-image_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:07 GMT 2024","broken","Sun Dec 22 18:00:07 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-4096x4096-apps_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:11 GMT 2024","broken","Sun Dec 22 18:00:11 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-1024x1024-instagram_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:03 GMT 2024","broken","Sun Dec 22 18:00:03 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-512x512-wifi_qr_create]","tests.tests_nsf_flow","Sun Dec 22 17:59:59 GMT 2024","broken","Sun Dec 22 17:59:59 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-4096x4096-video_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:12 GMT 2024","broken","Sun Dec 22 18:00:12 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-512x512-menu_digital_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:02 GMT 2024","broken","Sun Dec 22 18:00:02 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_website_qr_type[-4096x4096-website_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:14 GMT 2024","broken","Sun Dec 22 18:00:14 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-Default-image_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:01 GMT 2024","broken","Sun Dec 22 18:00:01 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-Default-links_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:01 GMT 2024","broken","Sun Dec 22 18:00:01 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_website_qr_type[-2048x2048-menu_link_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:14 GMT 2024","broken","Sun Dec 22 18:00:14 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-Default-coupon_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:01 GMT 2024","broken","Sun Dec 22 18:00:01 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-Default-vcard_qr_create]","tests.tests_nsf_flow","Sun Dec 22 17:59:55 GMT 2024","broken","Sun Dec 22 17:59:55 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-2048x2048-video_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:10 GMT 2024","broken","Sun Dec 22 18:00:10 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-2048x2048-menu_digital_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:07 GMT 2024","broken","Sun Dec 22 18:00:07 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","0","test_nsf_sign_up_qr_type[-1024x1024-whatsapp_qr_create]","tests.tests_nsf_flow","Sun Dec 22 18:00:06 GMT 2024","broken","Sun Dec 22 18:00:06 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
