"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","0","Sign up flow test for video_qr_create with 4096x4096 resolution","tests.tests_nsf_flow","Sat Jan 04 02:06:19 GMT 2025","broken","Sat Jan 04 02:06:19 GMT 2025","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","0","Sign up flow test for business_qr_create with 512x512 resolution","tests.tests_nsf_flow","Sat Jan 04 01:58:51 GMT 2025","broken","Sat Jan 04 01:58:51 GMT 2025","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"","0","test_dpf_sign_up_qr_type[-Default-menu_digital_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Sat Jan 04 02:08:10 GMT 2025","broken","Sat Jan 04 02:08:10 GMT 2025","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"
        Test verifies the sign-up flow specifically for website QR codes:
        1. Creates website/menu link QR code
        2. Verifies create button state
        3. Submits email form
        4. Validates successful sign-up
        5. Downloads QR code with specified resolution
    ","0","Website QR code sign up flow for website_qr_create with 1024x1024 resolution","tests.tests_nsf_flow","Sat Jan 04 02:07:41 GMT 2025","broken","Sat Jan 04 02:07:41 GMT 2025","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"","0","test_dpf_sign_up_qr_type[-2048x2048-vcard_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Sat Jan 04 02:15:32 GMT 2025","broken","Sat Jan 04 02:15:32 GMT 2025","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"","0","test_dpf_sign_up_qr_type[-512x512-menu_digital_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Sat Jan 04 02:08:44 GMT 2025","broken","Sat Jan 04 02:08:44 GMT 2025","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"","0","test_dpf_sign_up_qr_type[-512x512-business_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Sat Jan 04 02:10:47 GMT 2025","broken","Sat Jan 04 02:10:47 GMT 2025","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","86710","Create menu_digital_qr_create QR code with 4096x4096 PNG download","tests.tests_default_flow","Sat Jan 04 02:10:20 GMT 2025","failed","Sat Jan 04 02:11:46 GMT 2025","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"","0","test_dpf_sign_up_qr_type[-2048x2048-coupon_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Sat Jan 04 02:14:52 GMT 2025","broken","Sat Jan 04 02:14:52 GMT 2025","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"
        Test verifies the sign-up flow specifically for website QR codes:
        1. Creates website/menu link QR code
        2. Verifies create button state
        3. Submits email form
        4. Validates successful sign-up
        5. Downloads QR code with specified resolution
    ","0","Website QR code sign up flow for menu_link_qr_create with 4096x4096 resolution","tests.tests_nsf_flow","Sat Jan 04 02:08:22 GMT 2025","broken","Sat Jan 04 02:08:22 GMT 2025","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","48129","Create video_qr_create QR code with 1024x1024 PNG download","tests.tests_default_flow","Sat Jan 04 02:04:59 GMT 2025","passed","Sat Jan 04 02:05:47 GMT 2025","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","0","Sign up flow test for vcard_qr_create with 512x512 resolution","tests.tests_nsf_flow","Sat Jan 04 01:59:32 GMT 2025","broken","Sat Jan 04 01:59:32 GMT 2025","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","0","Test CFF sign up with vcard_qr_create and resolution A3","tests.tests_dpf_flow.dpf_link_cff_flow","Sat Jan 04 02:08:25 GMT 2025","broken","Sat Jan 04 02:08:25 GMT 2025","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","32796","Create instagram_qr_create QR code with 1024x1024 PNG download","tests.tests_default_flow","Sat Jan 04 02:00:51 GMT 2025","passed","Sat Jan 04 02:01:24 GMT 2025","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","52964","Create vcard_qr_create QR code with 512x512 PNG download","tests.tests_default_flow","Sat Jan 04 02:04:35 GMT 2025","passed","Sat Jan 04 02:05:28 GMT 2025","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","0","Sign up flow test for links_qr_create with 2048x2048 resolution","tests.tests_nsf_flow","Sat Jan 04 02:01:33 GMT 2025","broken","Sat Jan 04 02:01:33 GMT 2025","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"
    Test creation of unique payment links with different discount options.
    Steps:
    1. Create a QR code
    2. Log out and log in to admin panel
    3. Search for user and generate discount URL
    4. Open generated link and select a plan
    5. Fill billing information and make payment
    6. Verify successful payment
    ","67009","Create unique payment link with discount_70_promo_button","tests.tests_generation_unic_admin_links","Sat Jan 04 01:57:47 GMT 2025","passed","Sat Jan 04 01:58:54 GMT 2025","TestAdminLinkGeneration","test_admin_link_generation","",""
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","0","Sign up flow test for apps_qr_create with 2048x2048 resolution","tests.tests_nsf_flow","Sat Jan 04 02:02:19 GMT 2025","broken","Sat Jan 04 02:02:19 GMT 2025","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"
        Test verifies the sign-up flow specifically for website QR codes:
        1. Creates website/menu link QR code
        2. Verifies create button state
        3. Submits email form
        4. Validates successful sign-up
        5. Downloads QR code with specified resolution
    ","0","Website QR code sign up flow for menu_link_qr_create with 2048x2048 resolution","tests.tests_nsf_flow","Sat Jan 04 02:07:49 GMT 2025","broken","Sat Jan 04 02:07:49 GMT 2025","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","0","Sign up flow test for links_qr_create with 1024x1024 resolution","tests.tests_nsf_flow","Sat Jan 04 01:56:54 GMT 2025","broken","Sat Jan 04 01:56:54 GMT 2025","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"","0","test_dpf_sign_up_website_qr_type[-4096x4096-menu_link_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Sat Jan 04 02:20:18 GMT 2025","broken","Sat Jan 04 02:20:18 GMT 2025","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"","0","test_dpf_sign_up_website_qr_type[-512x512-menu_link_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Sat Jan 04 02:19:04 GMT 2025","broken","Sat Jan 04 02:19:04 GMT 2025","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"","0","test_dpf_sign_up_qr_type[-512x512-pdf_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Sat Jan 04 02:12:08 GMT 2025","broken","Sat Jan 04 02:12:08 GMT 2025","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","0","Test CFF sign up with menu_digital_qr_create and resolution A2","tests.tests_dpf_flow.dpf_link_cff_flow","Sat Jan 04 02:07:03 GMT 2025","broken","Sat Jan 04 02:07:03 GMT 2025","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","0","Test CFF sign up with mp3_qr_create and resolution A2","tests.tests_dpf_flow.dpf_link_cff_flow","Sat Jan 04 02:05:41 GMT 2025","broken","Sat Jan 04 02:05:41 GMT 2025","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"","0","test_dpf_sign_up_website_qr_type[-Default-menu_link_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Sat Jan 04 02:18:57 GMT 2025","broken","Sat Jan 04 02:18:57 GMT 2025","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","0","Test CFF sign up with video_qr_create and resolution Default","tests.tests_dpf_flow.dpf_link_cff_flow","Sat Jan 04 02:00:05 GMT 2025","broken","Sat Jan 04 02:00:05 GMT 2025","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","50020","Create whatsapp_qr_create QR code with 4096x4096 PNG download","tests.tests_default_flow","Sat Jan 04 02:11:46 GMT 2025","failed","Sat Jan 04 02:12:36 GMT 2025","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","0","Test CFF sign up with apps_qr_create and resolution A2","tests.tests_dpf_flow.dpf_link_cff_flow","Sat Jan 04 02:08:25 GMT 2025","broken","Sat Jan 04 02:08:25 GMT 2025","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","0","Test CFF sign up with apps_qr_create and resolution A4","tests.tests_dpf_flow.dpf_link_cff_flow","Sat Jan 04 02:02:51 GMT 2025","broken","Sat Jan 04 02:02:51 GMT 2025","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","27373","Create wifi_qr_create QR code with 512x512 PNG download","tests.tests_default_flow","Sat Jan 04 01:57:54 GMT 2025","passed","Sat Jan 04 01:58:21 GMT 2025","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"","0","test_dpf_sign_up_qr_type[-4096x4096-coupon_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Sat Jan 04 02:16:20 GMT 2025","broken","Sat Jan 04 02:16:20 GMT 2025","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","0","Sign up flow test for apps_qr_create with 4096x4096 resolution","tests.tests_nsf_flow","Sat Jan 04 02:05:02 GMT 2025","broken","Sat Jan 04 02:05:02 GMT 2025","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","0","Sign up flow test for mp3_qr_create with 1024x1024 resolution","tests.tests_nsf_flow","Sat Jan 04 01:57:33 GMT 2025","broken","Sat Jan 04 01:57:33 GMT 2025","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"","0","test_dpf_sign_up_qr_type[-1024x1024-links_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Sat Jan 04 02:08:51 GMT 2025","broken","Sat Jan 04 02:08:51 GMT 2025","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","0","Sign up flow test for menu_pdf_qr_create with 4096x4096 resolution","tests.tests_nsf_flow","Sat Jan 04 02:05:38 GMT 2025","broken","Sat Jan 04 02:05:38 GMT 2025","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","0","Test CFF sign up with whatsapp_qr_create and resolution A2","tests.tests_dpf_flow.dpf_link_cff_flow","Sat Jan 04 02:09:06 GMT 2025","broken","Sat Jan 04 02:09:06 GMT 2025","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","0","Test CFF sign up with business_qr_create and resolution A2","tests.tests_dpf_flow.dpf_link_cff_flow","Sat Jan 04 02:11:08 GMT 2025","broken","Sat Jan 04 02:11:08 GMT 2025","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","49783","Create whatsapp_qr_create QR code with Default PNG download","tests.tests_default_flow","Sat Jan 04 01:57:59 GMT 2025","failed","Sat Jan 04 01:58:48 GMT 2025","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","48072","Create social_media_qr_create QR code with 1024x1024 PNG download","tests.tests_default_flow","Sat Jan 04 02:03:12 GMT 2025","passed","Sat Jan 04 02:04:00 GMT 2025","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","0","Sign up flow test for facebook_qr_create with 1024x1024 resolution","tests.tests_nsf_flow","Sat Jan 04 01:59:36 GMT 2025","broken","Sat Jan 04 01:59:36 GMT 2025","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","0","Sign up flow test for pdf_qr_create with 2048x2048 resolution","tests.tests_nsf_flow","Sat Jan 04 02:02:55 GMT 2025","broken","Sat Jan 04 02:02:55 GMT 2025","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","52422","Create social_media_qr_create QR code with 512x512 PNG download","tests.tests_default_flow","Sat Jan 04 02:05:30 GMT 2025","passed","Sat Jan 04 02:06:23 GMT 2025","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"","0","test_dpf_sign_up_qr_type[-4096x4096-menu_digital_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Sat Jan 04 02:16:53 GMT 2025","broken","Sat Jan 04 02:16:53 GMT 2025","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","42865","Create business_qr_create QR code with Default PNG download","tests.tests_default_flow","Sat Jan 04 02:00:34 GMT 2025","passed","Sat Jan 04 02:01:17 GMT 2025","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","0","Test CFF sign up with video_qr_create and resolution A1","tests.tests_dpf_flow.dpf_link_cff_flow","Sat Jan 04 02:13:08 GMT 2025","broken","Sat Jan 04 02:13:08 GMT 2025","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"","0","test_dpf_sign_up_website_qr_type[-1024x1024-menu_link_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Sat Jan 04 02:19:37 GMT 2025","broken","Sat Jan 04 02:19:37 GMT 2025","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","0","Test CFF sign up with wifi_qr_create and resolution A4","tests.tests_dpf_flow.dpf_link_cff_flow","Sat Jan 04 02:02:56 GMT 2025","broken","Sat Jan 04 02:02:56 GMT 2025","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"","0","test_dpf_sign_up_qr_type[-4096x4096-business_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Sat Jan 04 02:18:20 GMT 2025","broken","Sat Jan 04 02:18:20 GMT 2025","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","0","Sign up flow test for wifi_qr_create with 512x512 resolution","tests.tests_nsf_flow","Sat Jan 04 01:54:09 GMT 2025","broken","Sat Jan 04 01:54:09 GMT 2025","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"","0","test_dpf_sign_up_qr_type[-1024x1024-menu_pdf_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Sat Jan 04 02:09:32 GMT 2025","broken","Sat Jan 04 02:09:32 GMT 2025","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","0","Sign up flow test for pdf_qr_create with 1024x1024 resolution","tests.tests_nsf_flow","Sat Jan 04 01:58:16 GMT 2025","broken","Sat Jan 04 01:58:16 GMT 2025","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","0","Test CFF sign up with video_qr_create and resolution A2","tests.tests_dpf_flow.dpf_link_cff_flow","Sat Jan 04 02:09:47 GMT 2025","broken","Sat Jan 04 02:09:47 GMT 2025","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","0","Test CFF sign up with image_qr_create and resolution Default","tests.tests_dpf_flow.dpf_link_cff_flow","Sat Jan 04 02:00:51 GMT 2025","broken","Sat Jan 04 02:00:51 GMT 2025","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"","30203","test_default_sign_up_website_qr_type[-512x512-menu_link_qr_create]","tests.tests_default_flow","Sat Jan 04 02:13:12 GMT 2025","passed","Sat Jan 04 02:13:42 GMT 2025","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","33243","Create menu_pdf_qr_create QR code with 512x512 PNG download","tests.tests_default_flow","Sat Jan 04 02:04:11 GMT 2025","passed","Sat Jan 04 02:04:44 GMT 2025","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","0","Sign up flow test for instagram_qr_create with 2048x2048 resolution","tests.tests_nsf_flow","Sat Jan 04 02:01:34 GMT 2025","broken","Sat Jan 04 02:01:34 GMT 2025","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"","0","test_dpf_sign_up_qr_type[-4096x4096-video_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Sat Jan 04 02:18:15 GMT 2025","broken","Sat Jan 04 02:18:15 GMT 2025","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","51077","Create whatsapp_qr_create QR code with 512x512 PNG download","tests.tests_default_flow","Sat Jan 04 02:01:01 GMT 2025","failed","Sat Jan 04 02:01:52 GMT 2025","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"","0","test_dpf_sign_up_qr_type[-4096x4096-menu_pdf_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Sat Jan 04 02:17:34 GMT 2025","broken","Sat Jan 04 02:17:34 GMT 2025","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"","0","test_dpf_sign_up_qr_type[-Default-video_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Sat Jan 04 02:06:42 GMT 2025","broken","Sat Jan 04 02:06:42 GMT 2025","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"","0","test_dpf_sign_up_qr_type[-1024x1024-wifi_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Sat Jan 04 02:12:09 GMT 2025","broken","Sat Jan 04 02:12:09 GMT 2025","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"","0","test_dpf_sign_up_qr_type[-4096x4096-whatsapp_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Sat Jan 04 02:17:42 GMT 2025","broken","Sat Jan 04 02:17:42 GMT 2025","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","0","Test CFF sign up with facebook_qr_create and resolution A0","tests.tests_dpf_flow.dpf_link_cff_flow","Sat Jan 04 02:14:33 GMT 2025","broken","Sat Jan 04 02:14:33 GMT 2025","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"","0","test_dpf_sign_up_qr_type[-512x512-vcard_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Sat Jan 04 02:11:28 GMT 2025","broken","Sat Jan 04 02:11:28 GMT 2025","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","26619","Create wifi_qr_create QR code with 1024x1024 PNG download","tests.tests_default_flow","Sat Jan 04 02:05:32 GMT 2025","passed","Sat Jan 04 02:05:59 GMT 2025","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"
        Test verifies the sign-up flow with different QR code types:
        1. Creates QR code with specified method
        2. Completes all required steps
        3. Verifies email submission
        4. Checks successful sign-up
        5. Downloads QR code in SVG format
    ","0","Sign up flow test for menu_digital_qr_create with 1024x1024 resolution","tests.tests_nsf_flow","Sat Jan 04 01:58:55 GMT 2025","broken","Sat Jan 04 01:58:55 GMT 2025","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","0","Test CFF sign up with facebook_qr_create and resolution A1","tests.tests_dpf_flow.dpf_link_cff_flow","Sat Jan 04 02:11:02 GMT 2025","broken","Sat Jan 04 02:11:02 GMT 2025","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","0","Test CFF sign up with pdf_qr_create and resolution A2","tests.tests_dpf_flow.dpf_link_cff_flow","Sat Jan 04 02:10:28 GMT 2025","broken","Sat Jan 04 02:10:28 GMT 2025","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"
        Test verifies the sign-up flow specifically for website QR codes:
        1. Creates website/menu link QR code
        2. Verifies create button state
        3. Submits email form
        4. Validates successful sign-up
        5. Downloads QR code with specified resolution
    ","0","Website QR code sign up flow for menu_link_qr_create with Default resolution","tests.tests_nsf_flow","Sat Jan 04 02:07:01 GMT 2025","broken","Sat Jan 04 02:07:01 GMT 2025","TestNSFSignUpFlowSvg","test_nsf_sign_up_svg_download_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","47649","Create video_qr_create QR code with 512x512 PNG download","tests.tests_default_flow","Sat Jan 04 02:01:56 GMT 2025","passed","Sat Jan 04 02:02:43 GMT 2025","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","39696","Create image_qr_create QR code with 4096x4096 PNG download","tests.tests_default_flow","Sat Jan 04 02:12:10 GMT 2025","passed","Sat Jan 04 02:12:49 GMT 2025","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"","0","test_dpf_sign_up_qr_type[-1024x1024-coupon_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Sat Jan 04 02:10:10 GMT 2025","broken","Sat Jan 04 02:10:10 GMT 2025","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","26610","Create wifi_qr_create QR code with 2048x2048 PNG download","tests.tests_default_flow","Sat Jan 04 02:05:37 GMT 2025","passed","Sat Jan 04 02:06:03 GMT 2025","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"","0","test_dpf_sign_up_qr_type[-512x512-social_media_qr_create]","tests.tests_dpf_flow.dpf_link_dpf_flow","Sat Jan 04 02:12:49 GMT 2025","broken","Sat Jan 04 02:12:49 GMT 2025","TestDPFSignUpFlowJpeg","test_dpf_sign_up_jpeg_download_from_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","38544","Create apps_qr_create QR code with Default PNG download","tests.tests_default_flow","Sat Jan 04 01:57:44 GMT 2025","passed","Sat Jan 04 01:58:22 GMT 2025","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"Verify QR code creation and PDF download functionality with different creation methods and resolutions","0","Test CFF sign up with apps_qr_create and resolution Default","tests.tests_dpf_flow.dpf_link_cff_flow","Sat Jan 04 02:00:05 GMT 2025","broken","Sat Jan 04 02:00:05 GMT 2025","TestCFFSignUpFlowPdf","test_cff_sign_up_pdf_download_from_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","39233","Create menu_pdf_qr_create QR code with 4096x4096 PNG download","tests.tests_default_flow","Sat Jan 04 02:11:52 GMT 2025","passed","Sat Jan 04 02:12:31 GMT 2025","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","40320","Create coupon_qr_create QR code with 2048x2048 PNG download","tests.tests_default_flow","Sat Jan 04 02:07:39 GMT 2025","passed","Sat Jan 04 02:08:19 GMT 2025","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
"Test creating QR code with different methods and downloading as PNG","27149","Create menu_pdf_qr_create QR code with 1024x1024 PNG download","tests.tests_default_flow","Sat Jan 04 02:01:58 GMT 2025","passed","Sat Jan 04 02:02:25 GMT 2025","TestDefaultSignUpFlowPng","test_default_sign_up_png_download_welcome_modal","",""
