"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","42942","test_nsf_sign_up_website_qr_type[1024x1024-menu_link_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:51:18 GMT 2024","passed","Fri Dec 20 15:52:01 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","79777","test_nsf_sign_up_qr_type[Default-social_media_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:26:17 GMT 2024","passed","Fri Dec 20 15:27:36 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","76450","test_nsf_sign_up_qr_type[512x512-vcard_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:36:42 GMT 2024","passed","Fri Dec 20 15:37:59 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","71543","test_nsf_sign_up_qr_type[Default-links_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:28:43 GMT 2024","passed","Fri Dec 20 15:29:54 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","54942","test_nsf_sign_up_qr_type[512x512-pdf_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:38:57 GMT 2024","passed","Fri Dec 20 15:39:52 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","60089","test_nsf_sign_up_qr_type[4096x4096-menu_pdf_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:47:59 GMT 2024","passed","Fri Dec 20 15:48:59 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","64457","test_nsf_sign_up_qr_type[4096x4096-links_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:47:28 GMT 2024","passed","Fri Dec 20 15:48:33 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","67083","test_nsf_sign_up_qr_type[2048x2048-facebook_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:41:12 GMT 2024","passed","Fri Dec 20 15:42:19 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","64993","test_nsf_sign_up_qr_type[4096x4096-video_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:49:12 GMT 2024","passed","Fri Dec 20 15:50:17 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","63581","test_nsf_sign_up_qr_type[512x512-facebook_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:34:02 GMT 2024","passed","Fri Dec 20 15:35:05 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","73771","test_nsf_sign_up_qr_type[512x512-video_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:33:03 GMT 2024","passed","Fri Dec 20 15:34:16 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","73669","test_nsf_sign_up_qr_type[1024x1024-menu_digital_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:35:51 GMT 2024","passed","Fri Dec 20 15:37:04 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","42911","test_nsf_sign_up_website_qr_type[Default-website_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:50:24 GMT 2024","passed","Fri Dec 20 15:51:07 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","78196","test_nsf_sign_up_qr_type[2048x2048-social_media_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:43:16 GMT 2024","passed","Fri Dec 20 15:44:34 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","69681","test_nsf_sign_up_qr_type[1024x1024-mp3_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:33:18 GMT 2024","passed","Fri Dec 20 15:34:28 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","59749","test_nsf_sign_up_qr_type[2048x2048-apps_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:42:28 GMT 2024","passed","Fri Dec 20 15:43:28 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","60975","test_nsf_sign_up_qr_type[Default-apps_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:27:30 GMT 2024","passed","Fri Dec 20 15:28:31 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","49267","test_nsf_sign_up_qr_type[1024x1024-instagram_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:32:17 GMT 2024","passed","Fri Dec 20 15:33:06 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","82876","test_nsf_sign_up_qr_type[512x512-mp3_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:29:35 GMT 2024","passed","Fri Dec 20 15:30:58 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","57208","test_nsf_sign_up_qr_type[2048x2048-coupon_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:42:07 GMT 2024","passed","Fri Dec 20 15:43:04 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","68544","test_nsf_sign_up_qr_type[1024x1024-vcard_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:42:43 GMT 2024","passed","Fri Dec 20 15:43:51 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","38758","test_nsf_sign_up_qr_type[2048x2048-wifi_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:39:03 GMT 2024","passed","Fri Dec 20 15:39:42 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","38622","test_nsf_sign_up_qr_type[1024x1024-business_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:41:48 GMT 2024","failed","Fri Dec 20 15:42:27 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","77980","Admin create payment link - chromium","tests.tests_generation_unic_admin_links","Fri Dec 20 15:29:25 GMT 2024","passed","Fri Dec 20 15:30:43 GMT 2024","TestAdminLinkGeneration","test_admin_link_generation","",""
"","71642","test_nsf_sign_up_qr_type[2048x2048-mp3_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:40:45 GMT 2024","passed","Fri Dec 20 15:41:56 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","41063","test_nsf_sign_up_website_qr_type[1024x1024-website_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:51:17 GMT 2024","passed","Fri Dec 20 15:51:59 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","63926","test_nsf_sign_up_qr_type[4096x4096-coupon_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:45:48 GMT 2024","passed","Fri Dec 20 15:46:52 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","58118","test_nsf_sign_up_qr_type[Default-pdf_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:31:46 GMT 2024","passed","Fri Dec 20 15:32:44 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","56879","test_nsf_sign_up_qr_type[1024x1024-pdf_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:35:34 GMT 2024","passed","Fri Dec 20 15:36:31 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","43314","test_nsf_sign_up_qr_type[512x512-wifi_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:27:46 GMT 2024","passed","Fri Dec 20 15:28:30 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","33381","test_nsf_sign_up_website_qr_type[4096x4096-website_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:52:09 GMT 2024","passed","Fri Dec 20 15:52:42 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
"","77627","test_nsf_sign_up_qr_type[2048x2048-menu_digital_qr_create-]","tests.tests_nsf_flow","Fri Dec 20 15:39:44 GMT 2024","passed","Fri Dec 20 15:41:02 GMT 2024","TestNSFSignUpFlowEps","test_nsf_sign_up_eps_download_welcome_modal","",""
